#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
4268000,4268.00000041,-576018.991797,301.188118572,1.00378054044,23.2
4269000,4269.00000041,-576485.679576,301.578073689,1.00321846659,23.2
4270000,4270.00000041,-574054.822638,300.277259871,0.999222858729,23.2
4271000,4271.00000041,-575661.996185,301.795052157,1.00004681123,23.2
4272000,4272.00000041,-577517.038708,299.543859839,1.00401499243,23.2
4273000,4273.00000041,-576282.255859,300.872087245,1.00603210698,23.2
4274000,4274.00000041,-575965.407102,298.742182484,1.00596289132,23.2
4275000,4275.00000041,-576131.184829,300.59001044,1.0044709832,23.2
4276000,4276.00000041,-576282.441535,303.358825744,1.00509062014,23.2
4277000,4277.00000041,-575139.571289,300.69601513,1.00474801837,23.2
4278000,4278.00000041,-576233.440227,301.232535689,1.00179980825,23.2
4279000,4279.00000041,-577363.046202,299.625779613,1.00708781351,23.2
4280000,4280.00000041,-576771.882276,299.941219467,1.00510958171,23.2
4281000,4281.00000041,-576772.737902,301.37381925,1.00388721568,23.2
4282000,4282.00000041,-577491.810161,301.258451807,1.01063227882,23.2
4283000,4283.00000041,-576125.460308,299.769509587,1.00424108842,23.2
4284000,4284.00000041,-577550.625705,298.931670362,1.00785171014,23.2
4285000,4285.00000041,-576382.04756,298.414689302,1.00602621722,23.2
4286000,4286.00000041,-576649.764252,302.745828365,1.00568339909,23.2
4287000,4287.00000041,-575727.405128,299.554152665,0.998483757139,23.2
4288000,4288.00000041,-575628.536291,301.134348209,1.00647604027,23.2
4289000,4289.00000042,-576343.229621,301.074489567,1.00842248079,23.2
4290000,4290.00000042,-575911.403585,297.976170703,1.00739959744,23.2
4291000,4291.00000042,-576576.736527,302.38045548,1.00635833488,23.2
4292000,4292.00000042,-576078.054357,298.753809747,1.00545561686,23.2
4293000,4293.00000042,-576730.842141,300.993976197,1.00508283058,23.2
4294000,4294.00000042,-575880.496041,300.670932804,1.00832681607,23.2
4295000,4295.00000042,-577289.742609,305.352301615,1.00767437355,23.2
4296000,4296.00000042,-575987.450972,302.633240883,1.00633769192,23.2
4297000,4297.00000042,-575128.269514,300.590246208,1.00512588704,23.2
4298000,4298.00000042,-577720.475659,301.986150716,1.00446521783,23.2
4299000,4299.00000042,-576658.11865,297.632992304,1.00293566607,23.2
4300000,4300.00000042,-577349.922647,298.355091163,1.00683101058,23.2
4301000,4301.00000042,-577969.195125,301.036837163,1.00784231357,23.2
4302000,4302.00000042,-576425.101185,299.389816691,1.0056393525,23.2
4303000,4303.00000042,-576781.821108,299.198082977,1.0048655398,23.2
4304000,4304.00000042,-576466.0219,300.729521824,1.00112022712,23.2
4305000,4305.00000042,-575224.066406,302.051385828,1.00205690802,23.2
4306000,4306.00000042,-576277.34274,302.274718079,1.00529627645,23.2
4307000,4307.00000042,-575920.928742,300.938869338,1.00227674634,23.2
4308000,4308.00000042,-576852.024853,299.8260329,1.00191530707,23.2
4309000,4309.00000042,-575411.478617,298.02839193,1.00104326629,23.2
4310000,4310.00000042,-577839.205417,297.677393936,1.0048621613,23.2
4311000,4311.00000042,-577528.950328,299.364017424,1.00416247739,23.2
4312000,4312.00000042,-577080.77504,303.928822609,1.00648018712,23.2
4313000,4313.00000042,-576356.242765,300.754729437,1.00467338981,23.2
4314000,4314.00000042,-575690.030058,300.2558,1.00540196469,23.2
4315000,4315.00000042,-577101.249698,298.602922206,1.0051864625,23.2
4316000,4316.00000042,-576213.98526,299.307985207,1.00138977133,23.2
4317000,4317.00000042,-576389.67296,299.062826139,1.00143424603,23.2
4318000,4318.00000042,-576506.891139,300.843566303,1.00116162384,23.2
4319000,4319.00000042,-576196.969355,300.573598019,0.999498801448,23.2
4320000,4320.00000042,-575722.875551,300.194318381,1.00384056152,23.2
4321000,4321.00000042,-575134.982776,297.338702179,1.00080748285,23.2
4322000,4322.00000042,-575593.066591,302.310152091,1.00035265134,23.2
4323000,4323.00000042,-575612.969029,301.112193015,1.00106563465,23.2
4324000,4324.00000042,-575914.724252,300.540955532,1.00340382977,23.2
4325000,4325.00000042,-576444.784853,301.09683396,1.00220836179,23.2
4326000,4326.00000042,-576306.709694,304.084830176,1.0004921878,23.2
4327000,4327.00000042,-576449.725341,302.401461003,1.00619495818,23.2
4328000,4328.00000042,-575435.499071,299.517148005,1.00729816383,23.2
4329000,4329.00000042,-574552.491904,302.471881665,1.00344439718,23.2
4330000,4330.00000042,-575714.609492,301.539927794,1.00559692442,23.2
4331000,4331.00000042,-575783.537787,297.931915489,1.00621462091,23.2
4332000,4332.00000042,-574917.164071,301.31609622,1.00177502952,23.2
4333000,4333.00000042,-576307.92848,298.414556665,1.00155161209,23.2
4334000,4334.00000042,-576691.868059,299.911712265,1.00437088063,23.2
4335000,4335.00000042,-577532.322353,300.488140935,1.00772926901,23.2
4336000,4336.00000042,-577603.76966,299.354884529,1.00673915621,23.2
4337000,4337.00000042,-577503.233098,300.039733436,1.00739867295,23.2
4338000,4338.00000043,-576776.236843,298.882928375,1.00702553578,23.2
4339000,4339.00000043,-576983.705586,301.299046142,1.00816415757,23.2
4340000,4340.00000043,-576926.841113,300.644009881,1.00798077036,23.2
4341000,4341.00000043,-576611.757104,298.215432801,1.00830770555,23.2
4342000,4342.00000043,-576100.453682,301.26797502,1.00265553694,23.2
4343000,4343.00000043,-577005.184035,302.619121542,1.00365143033,23.2
4344000,4344.00000043,-576814.713715,299.701020062,1.00287667748,23.2
4345000,4345.00000043,-575121.709006,300.305813095,0.997939332267,23.2
4346000,4346.00000043,-574312.161412,299.538148233,1.00134805495,23.2
4347000,4347.00000043,-575131.8721,297.584996511,1.00152427622,23.2
4348000,4348.00000043,-576014.182868,301.905177874,1.00361835125,23.2
4349000,4349.00000043,-576231.503549,300.604131371,0.999716779398,23.2
4350000,4350.00000043,-577036.98791,297.337271983,1.00678797234,23.2
4351000,4351.00000043,-577525.343068,299.557235465,1.00529130188,23.2
4352000,4352.00000043,-578805.226551,299.314589932,1.00776292139,23.2
4353000,4353.00000043,-576520.411023,298.910374221,1.00486145922,23.2
4354000,4354.00000043,-577223.376348,299.211935967,1.00552408617,23.2
4355000,4355.00000043,-576644.375363,299.812363636,1.00272778583,23.2
4356000,4356.00000043,-576285.75226,299.624638506,1.00680042522,23.2
4357000,4357.00000043,-574650.333437,298.94073101,1.00196209893,23.2
4358000,4358.00000043,-576505.939257,299.895944868,1.00172336663,23.2
4359000,4359.00000043,-575406.676456,302.204202026,1.00110891834,23.2
4360000,4360.00000043,-575312.530913,300.450303109,1.00448510107,23.2
4361000,4361.00000043,-576900.25033,299.360521422,1.00348265981,23.2
4362000,4362.00000043,-576772.02038,299.768985737,1.00451901915,23.2
4363000,4363.00000043,-575479.183708,299.160976722,1.00332102776,23.2
4364000,4364.00000043,-576065.643861,300.177984613,1.0019451821,23.2
4365000,4365.00000043,-575641.140019,299.894515035,1.00388598751,23.2
4366000,4366.00000043,-575622.982811,299.144784817,1.00165074413,23.2
4367000,4367.00000043,-575169.394184,300.274163519,1.00278975983,23.2
4368000,4368.00000043,-575720.060205,299.876684255,1.00240062614,23.2
4369000,4369.00000043,-575499.191761,298.858273905,1.00105261109,23.2
4370000,4370.00000043,-576013.624249,300.029521276,1.00502848269,23.2
4371000,4371.00000043,-576970.711821,300.787270333,1.00370303858,23.2
4372000,4372.00000043,-574846.890215,300.708973406,1.00325939764,23.2
4373000,4373.00000043,-576556.28019,301.526937176,1.00584109241,23.2
4374000,4374.00000043,-577759.277146,299.385374928,1.00464842858,23.2
4375000,4375.00000043,-577595.957989,299.54766575,1.00534264429,23.2
4376000,4376.00000043,-576841.505979,298.955820653,1.00754406003,23.2
4377000,4377.00000043,-576351.328375,297.419632861,1.00286698692,23.2
4378000,4378.00000043,-576601.671872,301.193664131,1.00371220352,23.2
4379000,4379.00000043,-576562.481992,298.90050367,1.0058400815,23.2
4380000,4380.00000043,-574028.208642,303.219086654,1.00051619164,23.2
4381000,4381.00000043,-577028.190777,296.253055331,1.00664789792,23.2
4382000,4382.00000043,-577651.416265,300.985883189,1.00469622635,23.2
4383000,4383.00000043,-577178.893687,300.820537852,1.00296092698,23.2
4384000,4384.00000043,-577445.873785,297.245459728,1.00559539873,23.2
4385000,4385.00000043,-576641.042394,302.023007635,1.00227164523,23.2
4386000,4386.00000043,-576835.369857,302.707937157,1.00300697897,23.2
4387000,4387.00000043,-576834.535691,299.633146623,1.006602586,23.2
4388000,4388.00000044,-576714.492777,303.78674454,1.00818642302,23.2
4389000,4389.00000044,-577092.273438,299.386497957,1.00552779486,23.2
4390000,4390.00000044,-577557.85077,300.110299698,1.00840652441,23.2
4391000,4391.00000044,-576797.925787,298.811177097,1.00850231344,23.2
4392000,4392.00000044,-576650.819203,298.803757268,1.00896945961,23.2
4393000,4393.00000044,-576510.989687,301.211738372,1.00609880797,23.2
4394000,4394.00000044,-575695.850919,297.504828289,1.00634761716,23.2
4395000,4395.00000044,-575734.376676,300.555980422,1.0044381544,23.2
4396000,4396.00000044,-575961.148276,302.963790359,1.00260777762,23.2
4397000,4397.00000044,-576036.5386,301.882659563,1.00558128686,23.2
4398000,4398.00000044,-577038.698844,300.501601272,1.00529356347,23.2
4399000,4399.00000044,-576809.273347,298.703185303,1.0055367038,23.2
4400000,4400.00000044,-577444.06926,299.343633022,1.0032691055,23.2
4401000,4401.00000044,-577738.477874,299.004260279,1.00637723652,23.2
4402000,4402.00000044,-576913.525361,301.287546723,1.00302791584,23.2
4403000,4403.00000044,-575938.037446,300.583139096,1.00767261904,23.2
4404000,4404.00000044,-576140.789059,298.865111923,1.00594927469,23.2
4405000,4405.00000044,-576612.053369,299.582257729,1.0045764113,23.2
4406000,4406.00000044,-576676.764314,298.815067017,1.00663215428,23.2
4407000,4407.00000044,-576382.181418,299.531906906,1.00697447255,23.2
4408000,4408.00000044,-577411.564152,301.218803861,1.00523852034,23.2
4409000,4409.00000044,-576078.247418,298.827275428,1.00097227377,23.2
4410000,4410.00000044,-575600.856281,297.737346819,1.00323112934,23.2
4411000,4411.00000044,-575900.612768,301.208533687,1.00352499538,23.2
4412000,4412.00000044,-575299.22251,300.051922912,1.00073920153,23.2
4413000,4413.00000044,-577360.025881,301.590559421,1.0040430046,23.2
4414000,4414.00000044,-575352.066308,300.584073334,1.00548345225,23.2
4415000,4415.00000044,-576749.23885,300.451501681,1.00800214905,23.2
4416000,4416.00000044,-575885.555725,299.35880379,1.00613787399,23.2
4417000,4417.00000044,-576055.681225,301.625112342,1.0036091443,23.2
4418000,4418.00000044,-576654.357001,300.814028863,1.00281647293,23.2
4419000,4419.00000044,-577182.026062,298.919326786,1.00551260856,23.2
4420000,4420.00000044,-577984.513468,301.503118526,1.00654866986,23.2
4421000,4421.00000044,-578353.726063,298.74014693,1.00362213722,23.2
4422000,4422.00000044,-576821.09557,299.460352344,1.00634700194,23.2
4423000,4423.00000044,-576262.656972,300.394401652,1.00328177471,23.2
4424000,4424.00000044,-576769.978682,298.811646882,1.00179664934,23.2
4425000,4425.00000044,-577019.872661,300.18731046,1.00190630591,23.2
4426000,4426.00000044,-575482.834336,301.06357101,1.00487693178,23.2
4427000,4427.00000044,-577522.000745,300.460931463,1.00764552974,23.2
4428000,4428.00000044,-576301.096378,301.041214279,1.00591125457,23.2
4429000,4429.00000044,-576215.480999,301.021416044,1.00250869212,23.2
4430000,4430.00000044,-576101.065555,302.033662694,1.00293009908,23.2
4431000,4431.00000044,-576687.404941,301.254544969,1.00511973648,23.2
4432000,4432.00000044,-576859.14892,301.400429782,1.0037342621,23.2
4433000,4433.00000044,-576358.083361,297.89938549,1.00028125289,23.2
4434000,4434.00000044,-577220.659233,299.294849239,1.00357284661,23.2
4435000,4435.00000044,-576537.896192,301.412581266,1.00623137851,23.2
4436000,4436.00000044,-576873.417682,302.569081994,1.00281310407,23.2
4437000,4437.00000045,-576832.43235,299.827801293,1.00591003761,23.2
4438000,4438.00000045,-575625.932564,297.99596288,1.00499153332,23.2
4439000,4439.00000045,-576280.030952,298.609181405,1.00598633191,23.2
4440000,4440.00000045,-575431.831853,299.44306578,1.00167577207,23.2
4441000,4441.00000045,-575473.915301,300.019886313,0.999963975287,23.2
4442000,4442.00000045,-575462.145593,303.772074284,0.997747368295,23.2
4443000,4443.00000045,-574912.195239,300.025125293,1.00126904251,23.2
4444000,4444.00000045,-576389.972266,300.55219504,1.00434045375,23.2
4445000,4445.00000045,-575179.961585,297.311590437,1.00098940136,23.2
4446000,4446.00000045,-577071.09155,299.897359755,1.00117210406,23.2
4447000,4447.00000045,-577737.499912,300.525345011,1.00583926284,23.2
4448000,4448.00000045,-577557.886061,297.407753356,1.00262064517,23.2
4449000,4449.00000045,-577093.019397,302.696455822,1.00482429655,23.2
4450000,4450.00000045,-576810.44055,300.709393778,1.00375993576,23.2
4451000,4451.00000045,-577460.038736,298.65331475,1.00442286812,23.2
4452000,4452.00000045,-576435.432478,299.76600285,1.00758512783,23.2
4453000,4453.00000045,-576257.417417,299.974750939,1.00599122665,23.2
4454000,4454.00000045,-577005.361963,302.177390343,1.00469243436,23.2
4455000,4455.00000045,-577804.28523,299.396722167,1.00566518411,23.2
4456000,4456.00000045,-577026.616586,296.803675846,1.00837523378,23.2
4457000,4457.00000045,-577612.338694,301.271338787,1.01058725402,23.2
4458000,4458.00000045,-576743.90111,302.119164393,1.00374133672,23.2
4459000,4459.00000045,-577100.428535,299.693176261,1.00293726847,23.2
4460000,4460.00000045,-576888.909538,299.57223342,1.00652793086,23.2
4461000,4461.00000045,-575729.811682,298.821784556,1.00633657349,23.2
4462000,4462.00000045,-576821.338197,299.43449902,1.00582934601,23.2
4463000,4463.00000045,-576758.825879,300.826108285,1.00641642024,23.2
4464000,4464.00000045,-576721.929375,299.91621153,1.00767214411,23.2
4465000,4465.00000045,-576881.154912,297.387172507,1.00885082253,23.2
4466000,4466.00000045,-576033.525305,300.980297407,1.00506270777,23.2
4467000,4467.00000045,-576540.843832,301.178788504,1.00627328703,23.2
4468000,4468.00000045,-577021.071445,299.377612643,1.0070350531,23.2
4469000,4469.00000045,-577393.845919,296.567510848,1.0055303951,23.2
4470000,4470.00000045,-576745.911713,300.683901336,1.0058766797,23.2
4471000,4471.00000045,-576202.937182,298.879100308,1.00264797867,23.2
4472000,4472.00000045,-576360.939217,301.291961463,1.00139466345,23.2
4473000,4473.00000045,-577196.453767,299.689135116,1.00216814132,23.2
4474000,4474.00000045,-577290.549152,299.833239419,1.0032770245,23.2
4475000,4475.00000045,-575870.140539,297.565397317,1.00298896624,23.2
4476000,4476.00000045,-576813.338012,300.405282839,1.00588848203,23.2
4477000,4477.00000045,-576962.027715,300.256652883,1.0050826087,23.2
4478000,4478.00000045,-576864.395574,299.686750212,1.00626030699,23.2
4479000,4479.00000045,-576827.873958,303.186360676,1.00414448661,23.2
4480000,4480.00000045,-577037.045034,300.600256288,1.00577117041,23.2
4481000,4481.00000045,-576647.134678,302.009419203,1.0083501659,23.2
4482000,4482.00000045,-576076.6608,299.968841871,1.00738665467,23.2
4483000,4483.00000045,-576153.73434,301.498573751,1.00832455156,23.2
4484000,4484.00000045,-575626.929075,300.76777161,1.00693185866,23.2
4485000,4485.00000045,-575272.476272,302.733931835,1.00542811903,23.2
4486000,4486.00000046,-576052.995056,299.519314876,1.00338304317,23.2
4487000,4487.00000046,-577236.753683,298.591443847,1.00582115535,23.2
4488000,4488.00000046,-576807.835625,298.391420986,1.008537605,23.2
4489000,4489.00000046,-576951.136091,298.759711421,1.00718947247,23.2
4490000,4490.00000046,-576599.313337,299.60978039,1.00712831096,23.2
4491000,4491.00000046,-577223.935417,299.688980363,1.00425640712,23.2
4492000,4492.00000046,-577339.739574,297.705928118,1.0059729857,23.2
4493000,4493.00000046,-576554.68556,299.122406135,1.00726525724,23.2
4494000,4494.00000046,-576124.662856,299.675900835,1.00480325775,23.2
4495000,4495.00000046,-575430.307529,300.417239839,1.00439327731,23.2
4496000,4496.00000046,-575680.478976,300.028874144,1.00376694695,23.2
4497000,4497.00000046,-575323.941781,303.362012799,1.00346988191,23.2
4498000,4498.00000046,-575140.993719,297.223018413,1.00582064422,23.2
4499000,4499.00000046,-575131.23291,298.48059203,1.0034021883,23.2
4500000,4500.00000046,-575997.338946,300.499472704,1.0051716224,23.2
4501000,4501.00000046,-576275.328248,298.112283704,1.00532574539,23.2
4502000,4502.00000046,-577140.30705,298.952247341,1.002889925,23.2
4503000,4503.00000046,-578123.551807,297.927208467,1.00636261799,23.2
4504000,4504.00000046,-577885.35748,299.933753108,1.00341627726,23.2
4505000,4505.00000046,-576829.07449,296.751253046,1.00107575829,23.2
4506000,4506.00000046,-577438.20676,300.232959775,1.0059556122,23.2
4507000,4507.00000046,-575693.02042,301.372563162,1.00351492208,23.2
4508000,4508.00000046,-576356.963265,299.610915698,1.00391116959,23.2
4509000,4509.00000046,-576086.449183,298.153543264,1.00253282634,23.2
4510000,4510.00000046,-577471.180718,300.412553278,1.00431209737,23.2
4511000,4511.00000046,-575955.315223,300.885153471,1.00513229311,23.2
4512000,4512.00000046,-576590.431234,298.597152512,1.00347437969,23.2
4513000,4513.00000046,-575691.344964,299.870551362,1.00338574068,23.2
4514000,4514.00000046,-576177.603443,300.163415324,1.0074924188,23.2
4515000,4515.00000046,-576145.582107,305.52957749,1.0065427969,23.2
4516000,4516.00000046,-575141.729126,300.799949914,1.00463052288,23.2
4517000,4517.00000046,-576000.629132,300.626118188,1.00217973063,23.2
4518000,4518.00000046,-576064.355087,300.399761819,1.00173582192,23.2
4519000,4519.00000046,-577100.934752,301.425043857,1.0062872801,23.2
4520000,4520.00000046,-576331.831576,300.751219318,0.999339973135,23.2
4521000,4521.00000046,-576431.053693,300.783128479,1.00090726619,23.2
4522000,4522.00000046,-575806.229065,301.882640875,1.00220862469,23.2
4523000,4523.00000046,-576932.805041,299.359698111,1.00520697526,23.2
4524000,4524.00000046,-576320.924593,297.30412689,1.00535408194,23.2
4525000,4525.00000046,-577214.627976,300.904378839,1.00063294544,23.2
4526000,4526.00000046,-576483.993453,302.148040805,1.00621357177,23.2
4527000,4527.00000046,-577894.090001,299.044652871,1.00751912595,23.2
4528000,4528.00000046,-578239.322873,302.344335269,1.00810794817,23.2
4529000,4529.00000046,-576400.327382,300.702934821,1.00527437684,23.2
4530000,4530.00000046,-576619.906521,301.219580863,1.00904406565,23.2
4531000,4531.00000046,-577157.730728,298.489657616,1.00352939157,23.2
4532000,4532.00000046,-577542.383145,298.862588971,1.00789758518,23.2
4533000,4533.00000046,-576384.342232,297.959800508,1.00431346692,23.2
4534000,4534.00000046,-576112.510302,298.589912474,1.00605317354,23.2
4535000,4535.00000047,-576520.737931,299.167326665,1.00404698269,23.2
4536000,4536.00000047,-577694.341015,300.819816065,1.00637867912,23.2
4537000,4537.00000047,-576306.595774,298.134028158,1.00256696243,23.2
4538000,4538.00000047,-576740.227335,298.970213154,1.00512179187,23.2
4539000,4539.00000047,-575586.498144,299.07156226,1.00405472961,23.2
4540000,4540.00000047,-577934.224911,302.431719606,1.0081811566,23.2
4541000,4541.00000047,-577806.764275,301.843271752,1.00591878321,23.2
4542000,4542.00000047,-576845.941369,303.700437648,1.0046006497,23.2
4543000,4543.00000047,-575797.194688,301.489753145,1.00191599763,23.2
4544000,4544.00000047,-575833.20563,299.744778579,1.00346646063,23.2
4545000,4545.00000047,-576353.045504,300.820665515,1.00627782704,23.2
4546000,4546.00000047,-577176.258931,299.568530006,1.00695418087,23.2
4547000,4547.00000047,-577534.939775,299.624072418,1.00848609335,23.2
4548000,4548.00000047,-577048.867181,300.31664008,1.00316198991,23.2
4549000,4549.00000047,-576744.316251,298.626399104,1.00271455065,23.2
4550000,4550.00000047,-576162.755059,300.928330034,1.00855272099,23.2
4551000,4551.00000047,-577121.481613,302.886281107,1.00711350393,23.2
4552000,4552.00000047,-575038.435407,298.659525919,1.00092681698,23.2
4553000,4553.00000047,-577096.870498,302.169232955,1.00651608432,23.2
4554000,4554.00000047,-576481.644197,296.545393529,1.00530647108,23.2
4555000,4555.00000047,-575672.506014,298.972346975,1.00286605886,23.2
4556000,4556.00000047,-575865.960756,299.655786518,1.00707355641,23.2
4557000,4557.00000047,-576675.29549,299.514635059,1.00468352641,23.2
4558000,4558.00000047,-575042.093638,299.075549487,1.00345672584,23.2
4559000,4559.00000047,-576612.765898,301.830400712,1.00053887659,23.2
4560000,4560.00000047,-576620.581178,300.166246288,1.00107039621,23.2
4561000,4561.00000047,-576588.763867,299.863403161,1.00750318134,23.2
4562000,4562.00000047,-577401.703102,299.396477079,1.00633943173,23.2
4563000,4563.00000047,-575640.150739,302.293263889,1.00145339867,23.2
4564000,4564.00000047,-576345.19683,300.603610104,1.00405231744,23.2
4565000,4565.00000047,-576341.322513,299.299764303,1.00364142766,23.2
4566000,4566.00000047,-576818.196202,299.277709829,1.00456346929,23.2
4567000,4567.00000047,-577329.283548,298.711722571,1.00514689965,23.2
4568000,4568.00000047,-576690.409044,299.785763261,1.00410299536,23.2
4569000,4569.00000047,-577152.800095,299.168889242,1.00322794499,23.2
4570000,4570.00000047,-575641.404478,301.320159466,1.00858086731,23.2
4571000,4571.00000047,-576472.228006,297.192529989,1.0056838495,23.2
4572000,4572.00000047,-576229.151866,299.048720035,1.00347147767,23.2
4573000,4573.00000047,-576504.675334,299.666600678,1.00379596081,23.2
4574000,4574.00000047,-576215.020833,299.527565413,0.999542283716,23.2
4575000,4575.00000047,-575998.643278,300.801791676,1.00400572486,23.2
4576000,4576.00000047,-575344.442616,300.392609861,1.00509482561,23.2
4577000,4577.00000047,-577919.971983,301.367068798,1.00566152451,23.2
4578000,4578.00000047,-578101.312116,300.283931511,1.00137357501,23.2
4579000,4579.00000047,-577211.242905,298.7112027,1.00388966887,23.2
4580000,4580.00000047,-577716.896311,298.255171049,1.00444274378,23.2
4581000,4581.00000047,-576455.935834,297.27446095,1.00088168166,23.2
4582000,4582.00000047,-577066.75703,297.452776816,1.0061333055,23.2
4583000,4583.00000047,-578139.585649,300.233831494,1.00875253534,23.2
4584000,4584.00000048,-577260.125581,298.829493373,1.00604966387,23.2
4585000,4585.00000048,-576327.724476,301.547831537,1.00700241476,23.2
4586000,4586.00000048,-576058.89336,298.374811841,1.00597486118,23.2
4587000,4587.00000048,-574885.145159,296.937528368,1.00213034364,23.2
4588000,4588.00000048,-577015.536168,301.302781655,1.00484687702,23.2
4589000,4589.00000048,-577444.386747,298.645158327,1.00445197294,23.2
4590000,4590.00000048,-575395.544148,299.48020574,1.00459631337,23.2
4591000,4591.00000048,-575542.150647,300.450039743,1.00363327257,23.2
4592000,4592.00000048,-576105.584671,301.359684797,1.00683083436,23.2
4593000,4593.00000048,-576591.419734,299.361733535,1.00893302746,23.2
4594000,4594.00000048,-577329.340851,299.392898936,1.00717202515,23.2
4595000,4595.00000048,-575867.311263,300.725521958,1.0036328126,23.2
4596000,4596.00000048,-575874.887583,301.208968806,1.00323385091,23.2
4597000,4597.00000048,-576362.535059,300.842219086,1.00559230258,23.2
4598000,4598.00000048,-576808.79727,298.960427527,1.00536309446,23.2
4599000,4599.00000048,-577121.800393,297.901952673,1.00742047494,23.2
4600000,4600.00000048,-576218.939633,298.914103398,1.00510078661,23.2
4601000,4601.00000048,-578094.907801,298.291258147,1.00750032354,23.2
4602000,4602.00000048,-576919.053519,299.887679535,1.00842478295,23.2
4603000,4603.00000048,-576607.589227,300.608123081,1.01037147197,23.2
4604000,4604.00000048,-576428.207278,300.255872332,1.0040471028,23.2
4605000,4605.00000048,-576861.531575,296.87008087,1.0043600528,23.2
4606000,4606.00000048,-578775.751829,299.310051017,1.00600939616,23.2
4607000,4607.00000048,-576727.543842,298.097173754,1.00582736167,23.2
4608000,4608.00000048,-576939.947938,299.691838238,1.00497812167,23.2
4609000,4609.00000048,-576708.029138,300.958902215,1.00516251355,23.2
4610000,4610.00000048,-575883.973627,302.2727246,1.00425987848,23.2
4611000,4611.00000048,-575737.544489,300.670980138,1.00233554944,23.2
4612000,4612.00000048,-576942.730921,301.471925067,1.00110876628,23.2
4613000,4613.00000048,-575848.217638,299.840432449,1.00160310348,23.2
4614000,4614.00000048,-578109.171325,301.357294638,1.00938461236,23.2
4615000,4615.00000048,-576573.830616,301.085820166,1.00873396269,23.2
4616000,4616.00000048,-576566.852706,300.640329328,1.00484769435,23.2
4617000,4617.00000048,-576198.918591,297.530828291,1.00376016665,23.2
4618000,4618.00000048,-576391.307251,300.629636345,1.00700065422,23.2
4619000,4619.00000048,-576243.897966,297.177033221,1.00322270077,23.2
4620000,4620.00000048,-575892.497147,300.628959348,1.00413617092,23.2
4621000,4621.00000048,-576495.179386,297.055571324,1.0047022566,23.2
4622000,4622.00000048,-576263.122784,298.996492789,1.00291685804,23.2
4623000,4623.00000048,-575862.180961,302.001806461,1.00326149711,23.2
4624000,4624.00000048,-576221.382299,302.166096022,1.00563069814,23.2
4625000,4625.00000048,-575478.177462,299.206456463,1.00325487795,23.2
4626000,4626.00000048,-576307.366437,300.479311736,1.00457925355,23.2
4627000,4627.00000048,-575643.077463,301.440622056,1.00118978346,23.2
4628000,4628.00000048,-576931.222848,299.192522362,1.00176948095,23.2
4629000,4629.00000048,-576111.418519,299.550093939,1.00146175571,23.2
4630000,4630.00000048,-576101.934716,302.282948801,1.00449945018,23.2
4631000,4631.00000048,-575524.868032,301.167000346,1.00304357696,23.2
4632000,4632.00000048,-576979.831536,299.926509812,1.00532284257,23.2
4633000,4633.00000049,-575816.225732,299.392374095,1.00478328861,23.2
4634000,4634.00000049,-576729.445154,297.457584479,1.00314896216,23.2
4635000,4635.00000049,-575770.303987,298.661021286,1.00254862917,23.2
4636000,4636.00000049,-574540.993279,297.309104792,1.00041932169,23.2
4637000,4637.00000049,-576315.543361,301.334394724,1.00531832485,23.2
4638000,4638.00000049,-575576.873876,300.796080765,1.00364855398,23.2
4639000,4639.00000049,-577045.942635,299.849838341,1.00200023957,23.2
4640000,4640.00000049,-576244.536894,299.44383209,1.00550972559,23.2
4641000,4641.00000049,-575337.874924,299.484722273,1.0036032427,23.2
4642000,4642.00000049,-575575.693887,300.768098038,1.00250700114,23.2
4643000,4643.00000049,-575556.754805,299.858924684,1.00475069208,23.2
4644000,4644.00000049,-575950.691994,300.308356297,1.00825892416,23.2
4645000,4645.00000049,-575980.243947,301.117552529,1.00336840938,23.2
4646000,4646.00000049,-577210.019168,301.386913778,1.00186784309,23.2
4647000,4647.00000049,-576510.569389,300.556330744,1.0012232669,23.2
4648000,4648.00000049,-574494.580417,299.577251459,1.00226979253,23.2
4649000,4649.00000049,-575834.893053,303.278137904,1.00657566163,23.2
4650000,4650.00000049,-575320.413112,299.299803934,1.00178206306,23.2
4651000,4651.00000049,-575766.088426,300.683480306,1.00185064559,23.2
4652000,4652.00000049,-575589.642994,300.632629456,1.0037821411,23.2
4653000,4653.00000049,-576146.517137,300.845634234,1.00702748879,23.2
4654000,4654.00000049,-576876.251436,302.23437254,1.00543049022,23.2
4655000,4655.00000049,-576149.298811,300.871040081,1.00303265128,23.2
4656000,4656.00000049,-575199.865439,300.805039589,1.00537766354,23.2
4657000,4657.00000049,-575071.4556,301.164963889,1.00004188067,23.2
4658000,4658.00000049,-575301.967783,301.225237503,1.00112790062,23.2
4659000,4659.00000049,-576326.046459,299.802181997,1.00374081887,23.2
4660000,4660.00000049,-577750.90865,298.583554074,1.00505986877,23.2
4661000,4661.00000049,-576425.309953,296.135257771,1.00083050896,23.2
4662000,4662.00000049,-576710.880622,297.028845879,0.998386571614,23.2
4663000,4663.00000049,-575360.68763,300.890012641,1.00022287809,23.2
4664000,4664.00000049,-576014.173833,301.655046509,1.00171393306,23.2
4665000,4665.00000049,-577283.448596,300.167798802,1.00691652969,23.2
