#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
4117000,4117.00000038,-577355.713703,299.838677297,1.00344482102,18.4
4118000,4118.00000038,-576075.036642,298.66598787,1.00285462192,18.4
4119000,4119.00000038,-576405.710407,299.644882349,1.00192086329,18.4
4120000,4120.00000038,-577358.582867,301.499421311,1.00815483284,18.4
4121000,4121.00000038,-577770.302177,301.311087851,1.00794786692,18.4
4122000,4122.00000038,-576056.380725,303.248549314,1.00400671973,18.4
4123000,4123.00000038,-575331.58871,298.225918493,1.00240754177,18.4
4124000,4124.00000038,-575796.504648,297.516803844,1.00309969994,18.4
4125000,4125.00000038,-577023.148471,300.567054803,1.00273939054,18.4
4126000,4126.00000038,-576795.677462,298.55153905,1.00260846266,18.4
4127000,4127.00000038,-576531.143592,300.189965797,1.00214201371,18.4
4128000,4128.00000038,-576452.1408,299.565690993,1.00774027211,18.4
4129000,4129.00000038,-575835.582563,298.853992064,1.00488425978,18.4
4130000,4130.00000038,-576396.149963,298.524580749,1.00110567492,18.4
4131000,4131.00000038,-575580.676853,300.353651224,1.00280913673,18.4
4132000,4132.00000038,-576583.101557,299.499977922,1.00269175712,18.4
4133000,4133.00000038,-575844.790447,298.108803898,1.00428088286,18.4
4134000,4134.00000038,-575821.574424,301.929795165,1.00512675467,18.4
4135000,4135.00000038,-576146.969211,300.595860375,1.00210205755,18.4
4136000,4136.00000038,-576769.502376,302.780392239,1.00563079775,18.4
4137000,4137.00000038,-576950.308514,300.63341243,1.00341999822,18.4
4138000,4138.00000038,-576382.687848,300.418260066,1.00372717227,18.4
4139000,4139.00000038,-575908.54169,297.721927941,1.0036851829,18.4
4140000,4140.00000038,-576119.583187,298.987491214,1.00672316944,18.4
4141000,4141.00000038,-577261.234364,300.682792293,1.00419051687,18.4
4142000,4142.00000039,-577363.478297,300.335475921,1.00726374425,18.4
4143000,4143.00000039,-576304.880895,301.059442244,1.00151862659,18.4
4144000,4144.00000039,-576911.408556,301.233444482,1.00507892263,18.4
4145000,4145.00000039,-575711.569421,297.798502224,1.00531977526,18.4
4146000,4146.00000039,-576325.339976,300.869468993,1.00124712035,18.4
4147000,4147.00000039,-577860.482599,298.105649057,1.00873476806,18.4
4148000,4148.00000039,-576130.256166,300.034476731,1.00309764987,18.4
4149000,4149.00000039,-575569.329884,299.181535404,1.00315823485,18.4
4150000,4150.00000039,-576982.76034,297.69513041,1.00437578038,18.4
4151000,4151.00000039,-575819.45323,301.103688511,1.00734418262,18.4
4152000,4152.00000039,-575381.665272,300.137108986,1.00518867219,18.4
4153000,4153.00000039,-577012.640215,301.958918084,1.0043528213,18.4
4154000,4154.00000039,-577464.541958,300.894063242,1.0079220799,18.4
4155000,4155.00000039,-576091.831146,302.166499459,1.00444190378,18.4
4156000,4156.00000039,-575544.152907,299.349671999,1.00319752161,18.4
4157000,4157.00000039,-576846.339644,299.565751892,1.00584930903,18.4
4158000,4158.00000039,-577203.87353,300.714659377,1.0041101537,18.4
4159000,4159.00000039,-576355.089123,298.576335236,1.00185639766,18.4
4160000,4160.00000039,-576744.187117,298.896442469,1.00149801309,18.4
4161000,4161.00000039,-576548.158011,297.536546542,0.999694173229,18.4
4162000,4162.00000039,-577693.666532,300.550599338,1.00439337781,18.4
4163000,4163.00000039,-577975.56688,298.684424585,1.00232345494,18.4
4164000,4164.00000039,-576964.75184,300.340165926,1.00263960551,18.4
4165000,4165.00000039,-575876.212715,302.526524286,1.00239430133,18.4
4166000,4166.00000039,-576423.643715,299.41551086,1.00535446886,18.4
4167000,4167.00000039,-577111.257878,301.828932796,1.004283088,18.4
4168000,4168.00000039,-577026.434405,300.158705842,1.00493433574,18.4
4169000,4169.00000039,-576458.034489,301.497511891,1.00312774006,18.4
4170000,4170.00000039,-575020.302144,300.656683272,1.00098249058,18.4
4171000,4171.00000039,-574596.143863,298.397986123,1.0033626231,18.4
4172000,4172.00000039,-575099.484408,301.240418664,1.00265706094,18.4
4173000,4173.00000039,-576796.273887,299.053448349,1.00313836089,18.4
4174000,4174.00000039,-576882.709152,300.11188081,0.999882688939,18.4
4175000,4175.00000039,-576060.688012,299.720245834,1.00347054052,18.4
4176000,4176.00000039,-575753.370264,300.931618514,1.00507183106,18.4
4177000,4177.00000039,-575006.334406,301.308002453,1.00086243205,18.4
4178000,4178.00000039,-574620.512837,298.117906286,1.00242829088,18.4
4179000,4179.00000039,-574742.065751,296.477161481,1.00223102087,18.4
4180000,4180.00000039,-575955.440105,303.515790415,1.00444971684,18.4
4181000,4181.00000039,-576600.062887,299.092147443,1.00536927219,18.4
4182000,4182.00000039,-575877.30731,300.213776959,1.00354836295,18.4
4183000,4183.00000039,-575700.050823,299.063456229,1.00518491275,18.4
4184000,4184.00000039,-576554.716852,299.401897765,1.00678003565,18.4
4185000,4185.00000039,-576668.893382,301.289399812,1.00825426926,18.4
4186000,4186.00000039,-575135.494666,300.863486869,1.00441755552,18.4
4187000,4187.00000039,-576389.067126,301.325467343,1.00380226708,18.4
4188000,4188.00000039,-576085.362293,300.451300412,1.00266869772,18.4
4189000,4189.00000039,-575587.003809,301.319367688,1.00473451629,18.4
4190000,4190.00000039,-574923.086279,301.351678812,1.00407623339,18.4
4191000,4191.0000004,-574792.471198,299.981825411,1.00184687586,18.4
4192000,4192.0000004,-576210.568561,298.862199853,1.00505289707,18.4
4193000,4193.0000004,-576778.425168,299.55377896,1.00592665863,18.4
4194000,4194.0000004,-578204.850865,299.269125502,1.0054376227,18.4
4195000,4195.0000004,-576696.093127,298.144930799,1.00215238455,18.4
4196000,4196.0000004,-577126.008939,301.080376839,1.00320818372,18.4
4197000,4197.0000004,-576555.994141,301.347705504,1.00639980702,18.4
4198000,4198.0000004,-576682.01979,300.759828608,1.00883972878,18.4
4199000,4199.0000004,-576033.773155,299.998462201,1.00119344908,18.4
4200000,4200.0000004,-578389.588476,300.51543712,1.00525225629,18.4
4201000,4201.0000004,-577035.502926,299.717373103,1.00383323706,18.4
4202000,4202.0000004,-576060.891782,299.079640077,1.00783437935,18.4
4203000,4203.0000004,-577258.664382,300.133988457,1.0086942144,18.4
4204000,4204.0000004,-576750.020724,300.301832615,1.00702006054,18.4
4205000,4205.0000004,-576492.581122,301.887489751,1.00713019532,18.4
4206000,4206.0000004,-577547.537524,303.753157997,1.00506830697,18.4
4207000,4207.0000004,-576379.761545,301.506522042,1.00717235524,18.4
4208000,4208.0000004,-576429.559244,299.817462775,1.00563241181,18.4
4209000,4209.0000004,-576133.082304,300.724144407,1.00175364983,18.4
4210000,4210.0000004,-576949.549255,301.594234089,1.00672610695,18.4
4211000,4211.0000004,-577298.07857,299.966219279,1.00547287005,18.4
4212000,4212.0000004,-576333.851921,300.442823325,1.00293995107,18.4
4213000,4213.0000004,-577487.642722,297.594298275,1.00397986197,18.4
4214000,4214.0000004,-576822.605314,299.466668555,1.00387394985,18.4
4215000,4215.0000004,-574808.414992,298.306089719,1.00087843199,18.4
4216000,4216.0000004,-575757.548234,301.454158834,1.00126435853,18.4
4217000,4217.0000004,-575715.901726,301.418643334,1.00613154322,18.4
4218000,4218.0000004,-576488.362233,299.128952072,1.00548981702,18.4
4219000,4219.0000004,-575097.57021,301.798930687,1.00112826773,18.4
4220000,4220.0000004,-577229.52166,299.560200387,1.00709676674,18.4
4221000,4221.0000004,-575969.800327,298.200751792,1.00102184603,18.4
4222000,4222.0000004,-577507.017386,298.382609783,1.00418046719,18.4
4223000,4223.0000004,-576868.866741,297.62748843,1.00558694948,18.4
4224000,4224.0000004,-576654.05343,300.491467032,1.00472797086,18.4
4225000,4225.0000004,-576334.750484,300.086510023,1.00453507065,18.4
4226000,4226.0000004,-575643.075076,300.503920819,1.00471469031,18.4
4227000,4227.0000004,-576020.527327,302.242939904,1.00410445476,18.4
4228000,4228.0000004,-575711.315146,301.003576919,1.00580044992,18.4
4229000,4229.0000004,-576692.209456,301.319582856,1.00514097088,18.4
4230000,4230.0000004,-577673.170813,300.29989205,1.00996689814,18.4
4231000,4231.0000004,-577136.28433,301.150633983,1.0059020022,18.4
4232000,4232.0000004,-575976.7287,301.313241633,1.00402548253,18.4
4233000,4233.0000004,-575856.253193,299.687257846,1.00366367261,18.4
4234000,4234.0000004,-577473.790305,301.625798419,1.00163698439,18.4
4235000,4235.0000004,-576695.712025,297.6635528,1.00212975031,18.4
4236000,4236.0000004,-575984.155962,299.701806191,1.00484604244,18.4
4237000,4237.0000004,-575244.606877,301.431881953,1.00320973314,18.4
4238000,4238.0000004,-575578.735458,298.041868072,1.00228410405,18.4
4239000,4239.0000004,-576329.273367,299.861516894,1.00558594708,18.4
4240000,4240.00000041,-576614.154338,298.849485603,1.00264031049,18.4
4241000,4241.00000041,-575987.280013,298.846868723,1.00134472529,18.4
4242000,4242.00000041,-576928.801294,301.00850231,1.00268122775,18.4
4243000,4243.00000041,-575607.828677,300.405614074,1.00567881306,18.4
4244000,4244.00000041,-575592.32709,297.646811771,1.00160399207,18.4
4245000,4245.00000041,-577307.242716,300.452702836,1.00623700361,18.4
4246000,4246.00000041,-576405.056512,299.564987664,1.00503108019,18.4
4247000,4247.00000041,-576366.007813,300.800233315,1.00455337549,18.4
4248000,4248.00000041,-576678.418247,301.082769159,1.00585320202,18.4
4249000,4249.00000041,-576368.322381,300.082336148,1.00312996225,18.4
4250000,4250.00000041,-576430.998809,302.149944224,1.00604515119,18.4
4251000,4251.00000041,-575195.54323,300.623240698,1.00090169153,18.4
4252000,4252.00000041,-577456.525042,301.370298636,0.999768819041,18.4
4253000,4253.00000041,-576303.696086,300.294093708,1.00051671264,18.4
4254000,4254.00000041,-576335.035001,299.7760879,1.00408762171,18.4
4255000,4255.00000041,-576387.504578,298.690585852,1.0041202104,18.4
4256000,4256.00000041,-576887.742319,301.150299531,1.00759213684,18.4
4257000,4257.00000041,-576642.518719,300.478858327,1.00792175254,18.4
4258000,4258.00000041,-576290.347383,300.899601736,1.007508229,18.4
4259000,4259.00000041,-577535.768792,300.38754935,1.01111818689,18.4
4260000,4260.00000041,-576620.927439,300.669113233,1.01226112283,18.4
4261000,4261.00000041,-577274.416447,301.217654648,1.00603703793,18.4
4262000,4262.00000041,-576631.865588,298.756865333,1.00667487121,18.4
4263000,4263.00000041,-577029.101191,298.195013722,1.00900300832,18.4
4264000,4264.00000041,-576453.989407,298.911537959,1.00464505831,18.4
4265000,4265.00000041,-576593.829526,300.263671547,1.00472097834,18.4
4266000,4266.00000041,-576203.871934,297.893859076,1.00233833423,18.4
4267000,4267.00000041,-577288.026794,301.282535915,1.00369081255,18.4
4268000,4268.00000041,-577391.426655,301.24166458,1.00885722917,18.4
4269000,4269.00000041,-576956.601585,300.178412675,1.00239463794,18.4
4270000,4270.00000041,-575509.910736,300.14926223,1.00260034442,18.4
4271000,4271.00000041,-574524.106017,303.235998983,1.00352278372,18.4
4272000,4272.00000041,-575945.766818,299.189400368,1.00629643394,18.4
4273000,4273.00000041,-576322.294893,298.440415051,1.00757934465,18.4
4274000,4274.00000041,-576158.110773,298.945274914,1.00469161709,18.4
4275000,4275.00000041,-576196.986922,302.21562477,1.0070508144,18.4
4276000,4276.00000041,-578080.034839,299.834352358,1.00684995024,18.4
4277000,4277.00000041,-576367.315898,299.657953616,1.00574823327,18.4
4278000,4278.00000041,-577230.890128,300.503934509,1.0027973158,18.4
4279000,4279.00000041,-575726.671752,302.535481467,1.00507461684,18.4
4280000,4280.00000041,-577242.42353,302.155173372,1.00770996778,18.4
4281000,4281.00000041,-577190.618745,300.988231064,1.00682191716,18.4
4282000,4282.00000041,-576322.17657,299.012165127,1.00234204981,18.4
4283000,4283.00000041,-576027.019429,299.609894562,1.00789993708,18.4
4284000,4284.00000041,-577417.605644,299.667227814,1.00661448552,18.4
4285000,4285.00000041,-575956.741088,297.913424677,1.00593356965,18.4
4286000,4286.00000041,-576338.756727,301.325168551,1.00317626121,18.4
4287000,4287.00000041,-577441.396795,302.691832302,1.00329551742,18.4
4288000,4288.00000041,-576453.209116,300.733328927,1.00168154136,18.4
4289000,4289.00000042,-577118.849719,301.549407584,1.00170721599,18.4
4290000,4290.00000042,-575993.266247,299.920602824,1.00212771269,18.4
4291000,4291.00000042,-576318.848219,299.417856543,1.00383055301,18.4
4292000,4292.00000042,-577081.190095,298.746680894,1.00127908407,18.4
4293000,4293.00000042,-577755.867996,298.546972848,1.00430136779,18.4
4294000,4294.00000042,-577271.763299,302.223763467,1.00529462823,18.4
4295000,4295.00000042,-576544.871028,297.613693449,1.00633301885,18.4
4296000,4296.00000042,-576695.516215,298.290153334,1.00695075882,18.4
4297000,4297.00000042,-576351.755953,299.174478024,1.00568709388,18.4
4298000,4298.00000042,-576149.820503,300.445687422,1.00624783599,18.4
4299000,4299.00000042,-576300.794234,298.711166349,1.00461026584,18.4
4300000,4300.00000042,-576093.33938,300.822629011,1.00447497809,18.4
4301000,4301.00000042,-575977.157482,299.729300978,1.00333662621,18.4
4302000,4302.00000042,-574994.518266,302.10769559,1.00227283255,18.4
4303000,4303.00000042,-575848.682979,300.121437902,1.00600077248,18.4
4304000,4304.00000042,-575371.021789,299.187831033,1.00069715909,18.4
4305000,4305.00000042,-577191.536263,298.915275046,1.00483456498,18.4
4306000,4306.00000042,-576771.033104,302.091731256,1.00492623999,18.4
4307000,4307.00000042,-574827.0844,301.323684346,1.00293397011,18.4
4308000,4308.00000042,-577111.315792,301.398968938,1.00419142673,18.4
4309000,4309.00000042,-575790.924441,300.703163876,1.00369932908,18.4
4310000,4310.00000042,-576442.39728,298.000178639,1.00472040341,18.4
4311000,4311.00000042,-576731.229982,300.197820989,1.00494571094,18.4
4312000,4312.00000042,-575634.917852,301.088034028,1.00172631262,18.4
4313000,4313.00000042,-576377.498181,297.944569423,1.00727667502,18.4
4314000,4314.00000042,-576929.410257,300.818503241,1.00818596588,18.4
4315000,4315.00000042,-576218.755446,301.546490539,1.0050539031,18.4
4316000,4316.00000042,-575825.580049,300.896939869,1.00263565687,18.4
4317000,4317.00000042,-575392.290388,299.909044494,1.00283687688,18.4
4318000,4318.00000042,-576016.432366,302.710325571,1.00567493971,18.4
4319000,4319.00000042,-574970.613392,298.028887805,1.00551499428,18.4
4320000,4320.00000042,-575315.023072,299.220340233,1.00859809299,18.4
4321000,4321.00000042,-576500.383192,301.943091099,1.00656297848,18.4
4322000,4322.00000042,-576153.30464,300.326006302,1.00178869451,18.4
4323000,4323.00000042,-576451.460359,301.922007173,1.00380295927,18.4
4324000,4324.00000042,-575000.135146,298.990669097,1.00337203991,18.4
4325000,4325.00000042,-576305.846019,301.771655704,1.00578923138,18.4
4326000,4326.00000042,-575582.566355,299.680401607,1.00439999777,18.4
4327000,4327.00000042,-574964.886023,298.032184952,1.00611402693,18.4
4328000,4328.00000042,-576463.954829,299.830017326,1.00657858719,18.4
4329000,4329.00000042,-577557.558122,302.346786772,1.00660684866,18.4
4330000,4330.00000042,-576507.292004,301.290355489,1.00301262826,18.4
4331000,4331.00000042,-576806.341184,300.577008236,1.00173213224,18.4
4332000,4332.00000042,-576776.461062,301.112719577,1.00237469386,18.4
4333000,4333.00000042,-575222.742067,298.072843934,1.00034769934,18.4
4334000,4334.00000042,-576870.016747,300.036444687,1.00701421891,18.4
4335000,4335.00000042,-576705.510543,298.067174979,1.00434914535,18.4
4336000,4336.00000042,-582462.222249,300.771628701,1.00443108997,18.4
4337000,4337.00000042,-576463.666957,300.331412901,1.00585739033,18.4
4338000,4338.00000043,-576331.557788,301.943643398,1.00461541146,18.4
4339000,4339.00000043,-575936.064599,300.491784486,1.00330025417,18.4
4340000,4340.00000043,-576006.939012,298.406261465,1.00322098154,18.4
4341000,4341.00000043,-575339.816583,300.006935953,1.00330050745,18.4
4342000,4342.00000043,-575908.437594,300.25471286,1.00333526203,18.4
4343000,4343.00000043,-576914.876479,299.166572831,1.00611065349,18.4
4344000,4344.00000043,-576133.349689,297.561548721,1.00553149364,18.4
4345000,4345.00000043,-575200.805178,300.169626756,1.00585764463,18.4
4346000,4346.00000043,-576765.939565,297.69626427,1.00173282464,18.4
4347000,4347.00000043,-577544.659613,299.935647533,1.00519211273,18.4
4348000,4348.00000043,-575779.748713,301.98388352,1.00463268089,18.4
4349000,4349.00000043,-576102.552258,299.557923931,1.00509092306,18.4
4350000,4350.00000043,-576450.610232,299.662749774,1.00303571744,18.4
4351000,4351.00000043,-576256.160227,298.158199468,1.00370996164,18.4
4352000,4352.00000043,-576310.831052,297.364027496,1.00506064316,18.4
4353000,4353.00000043,-575928.637354,299.081092864,1.00318794333,18.4
4354000,4354.00000043,-575943.03875,300.036226261,1.00680572517,18.4
4355000,4355.00000043,-576846.091673,300.971581026,1.01060949122,18.4
4356000,4356.00000043,-576536.202604,299.293247029,1.00376742308,18.4
4357000,4357.00000043,-577031.65552,299.349120293,1.00471316775,18.4
4358000,4358.00000043,-576828.791189,299.608545251,1.00508563089,18.4
4359000,4359.00000043,-577568.515694,298.343324056,1.00631290803,18.4
4360000,4360.00000043,-577501.647932,299.324923103,1.00659796832,18.4
4361000,4361.00000043,-578103.855807,300.203521706,1.00721649089,18.4
4362000,4362.00000043,-576918.210191,299.901615706,1.00494304094,18.4
4363000,4363.00000043,-576820.926867,296.790245607,1.00671730246,18.4
4364000,4364.00000043,-577199.703312,300.013762091,1.00427825316,18.4
4365000,4365.00000043,-575746.578041,297.41895267,1.00461634329,18.4
4366000,4366.00000043,-576478.422541,297.675652192,1.00711316927,18.4
4367000,4367.00000043,-576519.879453,300.942084691,1.00651114247,18.4
4368000,4368.00000043,-576549.561589,298.580101678,1.00796535406,18.4
4369000,4369.00000043,-576224.884203,300.133613111,1.00813183303,18.4
4370000,4370.00000043,-577751.361552,299.288259146,1.00686136185,18.4
4371000,4371.00000043,-577436.054565,300.617560497,1.00766032461,18.4
4372000,4372.00000043,-576986.231775,299.90810176,1.00723669408,18.4
4373000,4373.00000043,-576723.765804,301.453994512,1.00989298924,18.4
4374000,4374.00000043,-577210.179494,298.149961469,1.00639483188,18.4
4375000,4375.00000043,-576637.728095,299.891115891,0.999966970749,18.4
4376000,4376.00000043,-574924.306069,299.406574267,1.0034039173,18.4
4377000,4377.00000043,-576589.346906,298.780328893,1.00699947866,18.4
4378000,4378.00000043,-575887.468158,300.108749937,1.00593665424,18.4
4379000,4379.00000043,-576459.919056,301.258362058,1.00740236044,18.4
4380000,4380.00000043,-575874.013176,301.478348748,1.00350787726,18.4
4381000,4381.00000043,-575771.745739,298.033121817,1.00533665404,18.4
4382000,4382.00000043,-576776.362983,299.120136097,1.00772922901,18.4
4383000,4383.00000043,-576958.932647,300.021889078,1.00900399706,18.4
4384000,4384.00000043,-575721.559713,300.270584316,1.00378692251,18.4
4385000,4385.00000043,-576419.725117,300.607457905,1.00219610684,18.4
4386000,4386.00000043,-576361.49872,299.811658415,1.00613559338,18.4
4387000,4387.00000043,-576133.962071,300.290182211,1.00273970257,18.4
4388000,4388.00000044,-575970.047493,297.823889234,1.00396868479,18.4
4389000,4389.00000044,-576804.314748,299.998301546,1.00814196553,18.4
4390000,4390.00000044,-576740.057615,300.377290726,1.00612696742,18.4
4391000,4391.00000044,-577429.882896,299.831311114,1.00423875313,18.4
4392000,4392.00000044,-576420.919107,301.15186053,1.00216524394,18.4
4393000,4393.00000044,-576265.451909,300.44984656,1.00457981104,18.4
4394000,4394.00000044,-577001.344961,300.228783736,1.00426963901,18.4
4395000,4395.00000044,-575732.542812,299.713451823,1.00156344758,18.4
4396000,4396.00000044,-577947.771287,302.397950512,1.00387270762,18.4
4397000,4397.00000044,-577323.399065,300.730532166,1.00430235429,18.4
4398000,4398.00000044,-577503.861828,301.325142019,1.00598345962,18.4
4399000,4399.00000044,-576022.344775,298.947502817,1.0063142049,18.4
4400000,4400.00000044,-576891.24136,300.66014339,1.00443333269,18.4
4401000,4401.00000044,-576922.332104,296.60665484,1.00783065416,18.4
4402000,4402.00000044,-577507.242652,302.005978292,1.00768683978,18.4
4403000,4403.00000044,-577005.612128,300.398870044,1.00932919571,18.4
4404000,4404.00000044,-577806.754838,300.564569242,1.00710885857,18.4
4405000,4405.00000044,-577056.804357,299.029288715,1.00541069164,18.4
4406000,4406.00000044,-576860.870988,298.164329234,1.00423331481,18.4
4407000,4407.00000044,-575717.55531,297.904457533,1.00713317802,18.4
4408000,4408.00000044,-575874.672676,300.346179446,1.00692812456,18.4
4409000,4409.00000044,-576694.797401,299.385617677,1.00512772252,18.4
4410000,4410.00000044,-575839.314242,299.063663423,1.00171111555,18.4
4411000,4411.00000044,-576937.99135,299.131628547,1.00559705031,18.4
4412000,4412.00000044,-575657.422314,297.659005574,1.00118579072,18.4
4413000,4413.00000044,-575992.745008,302.487569175,1.00365884108,18.4
4414000,4414.00000044,-577433.565345,300.247445229,1.00972599801,18.4
4415000,4415.00000044,-576175.670223,298.62888572,1.00336287275,18.4
4416000,4416.00000044,-575298.644788,302.004920638,1.0054485773,18.4
4417000,4417.00000044,-575497.757935,299.3720178,1.00352693321,18.4
4418000,4418.00000044,-576181.881993,297.883604885,1.00375946813,18.4
4419000,4419.00000044,-575724.53659,300.18109518,1.00187311636,18.4
4420000,4420.00000044,-575884.285928,300.576706436,1.00526159464,18.4
4421000,4421.00000044,-575387.091824,300.486432145,1.0038914585,18.4
4422000,4422.00000044,-576209.807469,303.105367726,0.99859993547,18.4
4423000,4423.00000044,-576780.346675,301.898787561,0.999068532314,18.4
4424000,4424.00000044,-575453.919351,301.624671144,1.00122773555,18.4
4425000,4425.00000044,-575343.031209,301.875441369,0.999806405055,18.4
4426000,4426.00000044,-576402.587844,299.237574173,1.00412508369,18.4
4427000,4427.00000044,-577290.802529,299.386686533,1.00388271157,18.4
4428000,4428.00000044,-576805.149416,300.855202672,1.00394946141,18.4
4429000,4429.00000044,-575929.725907,297.905376868,1.00587055732,18.4
4430000,4430.00000044,-575840.140472,299.950954898,1.0055012263,18.4
4431000,4431.00000044,-575692.819315,300.310477188,1.00318339368,18.4
4432000,4432.00000044,-575468.740513,299.081642931,1.00163546592,18.4
4433000,4433.00000044,-574848.110545,302.312826396,1.00383282992,18.4
4434000,4434.00000044,-574945.010712,300.181427085,1.00378958792,18.4
4435000,4435.00000044,-575282.323821,302.290795051,0.999118219344,18.4
4436000,4436.00000044,-575218.62024,299.612610893,1.00112568927,18.4
4437000,4437.00000045,-576375.639824,300.058407548,1.0052554753,18.4
4438000,4438.00000045,-575870.661963,299.839217785,1.00245651828,18.4
4439000,4439.00000045,-576520.524153,300.419613602,1.00474228616,18.4
4440000,4440.00000045,-576544.799917,300.487946546,1.00657435766,18.4
4441000,4441.00000045,-574813.065499,299.225810709,1.00347077217,18.4
4442000,4442.00000045,-575072.013981,299.440407839,1.00243195143,18.4
4443000,4443.00000045,-575208.299619,299.335363743,1.00407869056,18.4
4444000,4444.00000045,-576035.482927,302.172959088,1.00370115998,18.4
4445000,4445.00000045,-575652.626444,299.932622856,1.0057562536,18.4
4446000,4446.00000045,-576988.453471,299.655173096,1.00457564211,18.4
4447000,4447.00000045,-576715.466462,298.042581509,1.00309419026,18.4
4448000,4448.00000045,-575139.055313,299.660134194,0.999679220712,18.4
4449000,4449.00000045,-576233.912579,303.663149861,1.00695377212,18.4
4450000,4450.00000045,-576184.836464,299.495113836,1.00437764953,18.4
4451000,4451.00000045,-577485.538513,298.308357325,1.00504983212,18.4
4452000,4452.00000045,-577272.363806,301.55100282,1.00610315514,18.4
4453000,4453.00000045,-576229.313201,300.711560199,1.00205060801,18.4
4454000,4454.00000045,-575586.588404,301.35275776,1.00243035277,18.4
4455000,4455.00000045,-575005.718352,301.570267064,1.0060494105,18.4
4456000,4456.00000045,-576003.03978,301.268536691,1.00587353983,18.4
4457000,4457.00000045,-575408.284308,297.971409211,1.00249072965,18.4
4458000,4458.00000045,-576940.607365,301.804171585,1.00142761926,18.4
4459000,4459.00000045,-575822.508418,299.5150085,1.00529331747,18.4
4460000,4460.00000045,-574800.365672,300.698415352,1.00327918286,18.4
4461000,4461.00000045,-575879.026538,302.48033337,1.00137766455,18.4
4462000,4462.00000045,-576600.384491,300.245712216,1.0061858953,18.4
4463000,4463.00000045,-575390.330236,298.581594248,1.0063304467,18.4
4464000,4464.00000045,-575545.129623,299.846538185,1.00467116427,18.4
4465000,4465.00000045,-575462.159001,298.843909411,1.00664520295,18.4
4466000,4466.00000045,-575151.518771,299.439848299,1.00492434657,18.4
4467000,4467.00000045,-575246.289335,299.939549953,1.00523087836,18.4
4468000,4468.00000045,-575486.380251,301.324945943,1.00291689016,18.4
4469000,4469.00000045,-576601.642785,300.836968185,1.00432770719,18.4
4470000,4470.00000045,-576731.373007,299.721501375,1.00245957832,18.4
4471000,4471.00000045,-576319.319123,301.008333922,1.00485490222,18.4
4472000,4472.00000045,-576439.340477,303.115211746,1.00519370352,18.4
4473000,4473.00000045,-576569.229416,300.417863985,1.00281850507,18.4
4474000,4474.00000045,-577513.873846,300.071106849,1.0044193948,18.4
4475000,4475.00000045,-575592.599495,296.726646194,1.00184412533,18.4
4476000,4476.00000045,-576211.760027,301.502611712,1.0023246734,18.4
4477000,4477.00000045,-575319.290519,300.578225835,1.00029417981,18.4
4478000,4478.00000045,-576751.638637,301.901396217,1.00431192389,18.4
4479000,4479.00000045,-576991.065335,301.276478248,1.00530688623,18.4
4480000,4480.00000045,-576967.258457,300.627036459,1.00519673321,18.4
4481000,4481.00000045,-576410.914094,298.833650986,1.00594606323,18.4
4482000,4482.00000045,-576794.00306,300.50847735,1.0036574489,18.4
4483000,4483.00000045,-575863.460723,299.777967329,1.00362042746,18.4
4484000,4484.00000045,-576522.738406,300.945843159,1.00477377808,18.4
4485000,4485.00000045,-576835.008692,302.324481722,1.00272606402,18.4
4486000,4486.00000046,-576095.991897,299.579869469,1.00345816346,18.4
4487000,4487.00000046,-576424.329815,299.326689551,1.00294929613,18.4
4488000,4488.00000046,-576238.916392,299.981024758,1.00313992906,18.4
4489000,4489.00000046,-576795.54361,301.786559324,1.00489393285,18.4
4490000,4490.00000046,-576047.568667,299.762143364,1.00403378298,18.4
4491000,4491.00000046,-577215.46738,301.760253722,1.00704868959,18.4
4492000,4492.00000046,-575272.491074,300.410038888,1.002359024,18.4
4493000,4493.00000046,-575014.704423,301.339612673,1.00016292823,18.4
4494000,4494.00000046,-575779.232758,300.191074861,1.00401033325,18.4
4495000,4495.00000046,-575652.319286,299.684560743,1.00231203522,18.4
4496000,4496.00000046,-575723.276411,300.777961556,1.00005154129,18.4
4497000,4497.00000046,-576278.577392,302.433477948,1.00531794901,18.4
4498000,4498.00000046,-576670.035764,300.437508511,1.00556383939,18.4
4499000,4499.00000046,-576185.662418,299.891003431,1.00601344471,18.4
4500000,4500.00000046,-576179.897004,302.857908196,1.00479077256,18.4
4501000,4501.00000046,-576206.308184,302.155645967,1.00685716433,18.4
4502000,4502.00000046,-575693.668321,297.333186163,1.00405750603,18.4
4503000,4503.00000046,-577267.666669,301.184369222,1.003164781,18.4
4504000,4504.00000046,-575590.417756,302.554142061,1.0000582091,18.4
4505000,4505.00000046,-577613.391939,304.27607507,1.00458331939,18.4
4506000,4506.00000046,-577610.831054,300.997523378,1.00754249743,18.4
4507000,4507.00000046,-576266.64285,297.203051282,1.00536962544,18.4
4508000,4508.00000046,-575853.601397,296.914901373,1.0023924207,18.4
4509000,4509.00000046,-575337.198631,301.22484076,1.0011102153,18.4
4510000,4510.00000046,-575283.430335,298.814036571,1.00080869336,18.4
4511000,4511.00000046,-576085.887402,300.819863947,1.00254635728,18.4
4512000,4512.00000046,-577154.196563,300.273410295,1.00460740568,18.4
4513000,4513.00000046,-576997.025136,296.821632141,1.00563631016,18.4
4514000,4514.00000046,-576219.684315,301.877312481,1.00672117581,18.4
